distance	qcrsfc	highlow	scrubbing
34.713	-0.03719498920487146	-0.05094731066689606	-0.0010395625209705705
34.728	0.013752162997834468	-0.06737330229416663	0.006944582716960289
34.728	-0.03667904885673498	0.058744255149154635	-0.00275499438360231
34.728	-0.06712637693630716	-0.13187306153634232	-0.00471699892016627
34.728	0.04317040145036854	0.0736142773192305	-0.0011473456961798674
34.728	-0.07571136772176465	-0.12905058654040769	-0.009177089132023019
34.728	0.01578141403476494	-0.0666615953467405	0.0005181332730544709
34.728	-0.08051236136155943	0.03173599387881429	-0.0019575430604684392
34.728	-0.07835023217708904	-0.10318410871445574	0.0006088914339708962
34.728	0.014095123974398452	-0.02191338371572751	0.004502686360055144
34.771	-0.05334112073514182	-0.14135823480480555	-0.004565834354310798
34.771	-0.05053166605076708	-0.09618196098659429	-0.009256444792479803
34.771	-0.07646015414575395	-0.06222550979317942	-0.004740350710344737
34.771	-0.04711825881425115	0.036873113051767686	0.0010759229322861023
34.771	-0.08503856029872643	-0.17235266341941685	0.0029460079406903924
34.771	-0.06837818650761236	-0.08363255054159474	-0.0025781614213180835
34.785	0.034648817041629615	0.021063201999321712	0.005516094602814358
34.799	-0.10673072858946417	-0.1939796608463164	0.0023005780533328886
34.799	-0.0159339869331522	-0.026712355759503675	-0.005801307165374627
34.799	-0.028102428698739385	-0.13647743979677932	-0.008940088419948974
34.799	-0.11204868008449255	-0.20646615961310671	-0.0020057401050031444
34.799	-0.040989224271126015	-0.08074810157244183	-0.004391495445544523
34.843	-0.0623090008136247	-0.03992409140564834	-0.009048318680976337
34.843	-0.058271873504093116	-0.13896104122752306	-0.0008252562636957855
34.843	-0.011495853538914762	-0.14349693065490762	0.002907599988423859
34.843	-0.11300391255747398	-0.16689241207127825	-0.00817515713939774
34.843	-0.02951095898676122	-0.10745922601831641	-0.0032097148433742457
34.843	-0.11308062592677537	-0.17038831373985125	-0.009648192438863628
34.843	-0.03275834174784914	-0.052772719501067544	-0.002425264280356591
34.843	-0.040274191591790715	-0.14772622871782873	0.00034587735592803793
34.843	-0.15535791294908136	-0.27542375058502433	-0.011943426898546142
34.871	-0.03449887448430656	-0.10945806110880743	-0.0032442136199417803
34.886	0.010590652047473708	-0.0943387359053274	-0.008294695980522102
34.886	-0.032528571087811604	-0.031761968694070684	-0.0015267527635231671
34.886	-0.07626288981490173	-0.15808830702558585	-0.010626632975308272
34.886	-0.03903305021265573	-0.07953669961709695	-0.0005144432714266278
34.9	-0.1369165905525341	-0.2502422313476426	-0.009057376732193465
34.9	-0.04478975279794046	-0.046953869126932224	-0.003972177946547371
34.9	-0.2143584358174753	-0.30130460543587567	-0.002798414990685398
34.9	-0.015045575805022762	0.02449732355704115	-0.003635663507826817
34.9	-0.1006189167902188	-0.15558282582212207	-0.004291173541955551
34.914	-0.07669387339387161	-0.16929072545024287	-0.00021386707586875444
34.928	-0.09164282500270557	-0.12528354208451964	-0.000512885954919093
34.928	0.026791722105383414	0.12952965776474132	-0.002071008818982672
34.943	-0.1270551213352811	-0.17505454729878064	-0.006604839038979689
34.943	-0.08928136784978538	-0.20385198679792693	-0.0026674792053445915
34.943	0.04414889067732292	0.03596475687878452	0.0011451266730204618
34.943	-0.11720370797042816	-0.27066942115917286	-0.012508982884119533
34.943	0.049666813950583255	0.013698316315650688	0.0008520693162954341
34.943	0.032050120556566385	0.03385860929081441	0.007140538612773952
34.943	-0.07327706635216216	-0.12189957780043525	-0.00883651126923513
34.943	-0.0713869819218264	-0.15556499186736467	-0.0013883203345325707
34.943	-0.03954680817835677	-0.08640793555805379	0.001614762272591781
34.943	0.030278391462573603	0.0625219882716437	0.00528982037558318
34.943	-0.2125280821141452	-0.25344015611844845	-0.0073880330732330555
34.943	-0.12529961858609048	-0.1505568542494154	-0.006037255722462433
34.986	-0.09481072112299141	-0.1441718064447441	0.0010153157198038562
35.0	-0.007855491881619603	-0.11449263628164275	0.0005283232923312695
35.0	-0.08377829283485451	-0.14347327539826754	-0.006461699738382981
35.0	-0.13697195559650124	-0.2651376808344899	-0.006776530350316561
35.014	-0.05646267429388159	-0.09605841999062417	-0.002239019206562917
35.014	-0.012784600163575601	-0.10286804806953712	0.003017372154963229
35.014	-0.01623311422959572	-0.12546987251417127	0.0020082515259369446
35.014	-0.035265020319920466	-0.1036075303870432	-0.00594134369585048
35.014	-0.11322094463885421	-0.12508792517673034	-0.0010899791052739049
35.014	-0.0490051210279025	-0.10454972228121859	0.0003417059820742905
35.014	-0.060661664706473016	-0.0984911864159434	-0.012228262092488194
35.014	-0.013719995096935148	-0.05838480392684641	0.00010596043868268331
35.014	-0.07552170180294249	-0.15307536362851965	-0.00458487992649359
35.014	-0.0454813767390161	-0.09965771905568799	0.00035949047930159024
35.029	-0.029748681782688715	-0.03447339457389287	-0.006271165608765656
35.057	-0.1137073072174866	-0.15480148003359462	-0.006901140960054223
35.057	-0.03309840667998761	-0.08485893534343067	
35.057	0.009726944628223572	0.02852461149161374	0.003867180475959779
35.057	-0.05508084892172381	-0.11851949403057171	-0.0003914010762293331
35.057	-0.0037618352580200336	-0.06395511158321253	0.00046026675595996946
35.071	-0.09846325033455594	-0.17012417651091477	-0.002039920800825711
35.071	-0.06955249846769614	-0.1270589620176545	0.002710286762570371
35.071	-0.12815774349374673	-0.17781995811888363	-0.012924472987541817
35.071	0.0020505806112449607	-0.06909882423291905	0.0030321144964529085
35.071	-0.06659405356004816	-0.25279082627845334	-0.0004827231774633098
35.1	0.011833297222328211	-0.0011842683449961866	-0.002767162723768008
35.114	-0.01609300331474413	0.0665894886907156	0.0006449987675349061
35.114	0.041347881540933	0.005898539267881808	-0.00791973488616434
35.114	-0.035384659423908234	0.06002471515460203	-0.003197103314230897
35.114	-0.03584476755248007	-0.08043946243431344	-0.0016062379617259688
35.114	-0.012717547162434105	0.016205481449512088	-0.0025086677090505865
35.114	-0.09846969049990312	-0.19646320983460824	-0.008479750192129027
35.114	-0.05529754372416358	-0.17748221143664805	-0.0005695135684496507
35.128	-0.01435321377791081	-0.06517993996805599	
35.128	-0.05559617749471373	-0.08022886152556946	0.0015278074612707292
35.128	-0.08285087874102938	-0.13395193980928957	0.0024030772681442364
35.128	-0.08453230009578469	-0.18181173373154264	-0.005465599986053282
35.143	-0.011630263264063447	0.022062451682959457	0.004907640335707733
35.143	-0.08542462491134785	-0.17603781394202536	-0.0005564811798746212
35.143	-0.08252750387390476	-0.13155476021575022	-0.014653108412382388
35.143	-0.03478820188379191	-0.010365832351647342	-0.0013992402286425122
35.157	0.01160153348514255	0.006169805612524695	0.004859136467465349
35.171	-0.037658897478787576	-0.02998105124986636	0.0074262633750654386
35.171	-0.050938357849706004	-0.12342390184307012	-0.005738519383528943
35.171	-0.07771727365404936	-0.05276238734450506	-0.0026463226236192448
35.185	-0.019048570191858655	-0.13134667657556365	-0.003413986066188026
35.185	0.008915068382542782	0.05787883182322156	0.001380676032147514
35.185	-0.003931199189718839	-0.04129704926039704	-0.0061848748999857135
35.185	-0.1670838598628928	-0.23863005361821066	-0.005757733316522801
35.185	0.0070630387391078815	-0.07550252971348649	-0.006764673132286428
35.185	-0.03875531222465738	-0.12635325617195464	-0.007895215111034526
35.214	0.06761694005579644	0.06975969787947299	-0.007158080408098844
35.228	0.011725462306962869	0.0076912256974864535	0.004058456885661214
35.228	-0.11529588916295894	-0.2712181315088835	-0.006357680008801874
35.228	-0.136635684471073	-0.21078488780575994	-0.006893941028062239
35.228	-0.10334831085262562	-0.16545660662211636	-0.0033097750915073005
35.228	0.012267592795840148	0.03389686201843857	-0.0008687929317401349
35.242	-0.012259948805604883	-0.13277672214197384	-0.0008857344819594834
35.242	-0.11031461521457431	-0.24108593884798932	-0.00013336684325570907
35.242	-0.10822274793189197	-0.20591835839533879	-0.014285078244463617
35.285	-0.04431524927589027	-0.09195956579998724	-0.0019651411773140954
35.285	-0.08214863943118898	-0.15652384654663773	-0.002869062836206215
35.299	-0.08046786984136942	-0.07910984243620107	-0.003684048765127291
35.299	-0.008789628679296647	-0.06613118277844698	-0.002166954259240855
35.299	-0.03959558453259543	-0.035768776947159936	-0.003182009082988624
35.299	-0.0755715304279793	-0.07024338841990761	-0.004111961097421601
35.327	-0.06529803517833281	-0.10764370831172226	-0.002636306815288951
35.341	-0.03996771376722035	-0.08620324016740794	-0.004458155714010074
35.341	-0.11413395093534855	-0.33101620889190103	-0.006928623480842028
35.341	-0.05696465526906547	-0.004397276200008782	-0.0034809005611168117
35.341	-0.0425615647908858	-0.056383204133029025	0.0009933324302578636
35.341	-0.06743044475860249	-0.1422737507506499	-0.008524528292898298
35.355	-0.07531842335572103	-0.11694333273863626	0.004753470216664619
35.355	-0.11205388136147452	-0.06759949182871519	0.001052026059490686
35.369	-0.10843360970340937	-0.0967053164726645	-0.00387019483764518
35.369	-0.04248654871904726	-0.033126904115727496	-0.005841036649502945
35.369	-0.06749765010459657	-0.1120125052367516	-0.008477434420641815
35.369	-0.06021554202912042	0.007780680029835035	-0.006117756514708308
35.369	-0.06599385138232688	0.040068707435542444	-0.006973708431069335
35.369	-0.016671586556290714	-0.03327220217125482	-0.0051785792765679664
35.369	-0.01470461874157759	-0.06969771115063998	-0.0016717233591497203
35.384	-0.05314535916581545	-0.13975308054230579	0.0036157727695963634
35.398	-0.06143467478406404	-0.09529115271984509	-0.002035444162552258
35.398	-0.009082578925452263	0.05770117185386184	-0.002568894853574525
35.398	0.004535779062529203	0.016336685075627175	-0.005138594632142785
35.412	-0.11816603124435694	-0.2319321580585481	-0.008704915055724525
35.412	-0.1485608730223537	-0.2228647251913577	-0.00927551215533861
35.412	-0.09353302461542035	-0.18446485027279955	0.0006718460657621397
35.412	-0.04726842678806909	0.002741209874385142	-0.003719972309056149
35.44	-0.133802874019356	-0.20637297183473363	-0.007012669687713651
35.44	-0.18178566868169643	-0.2388610092595601	-0.013253426185696941
35.44	-0.0819131511712766	-0.13772857470288768	0.0027068519553603092
35.454	-0.06858988533314722	-0.07437659188034798	-0.004350201823669121
35.454	-0.14405281143330886	-0.17968158069277262	-0.008952067524337803
35.454	-0.1201733121072022	-0.22372032080487458	-2.5983556840796904e-05
35.482	-0.02681880726510088	0.0351356960870928	-0.006438908351463811
35.482	-0.012309817817054307	-0.07701505517472154	-0.0023627691473559194
35.482	-0.019358849821823117	-0.015941367287725605	-0.007042188717500715
35.482	-0.08248462773406932	-0.11200660680306186	-0.00241596946631055
35.482	-0.03490625539696755	-0.1313547504083223	0.00021021728986961603
35.496	-0.16189143032939612	-0.26527557900679616	-0.005121329997900728
35.496	-0.13800940843093606	-0.26711366106417767	-0.008089093889331399
35.496	-0.046060995401445634	-0.05665164445259513	0.002618537193167888
35.511	-0.02071815718410526	-0.04330218686779495	0.0019026621575630397
35.511	-0.0031614300997135003	-0.057643798128806836	0.006319052839335854
35.511	-0.01911222282071479	0.03225932082525891	0.005430714356047898
35.525	-0.04569538297668116	-0.0032503519955931204	-0.004339880325344335
35.525	-0.08030065855346101	-0.12752697507838573	-0.004776049309264714
35.525	-0.09660662314483176	-0.21702101018976108	-0.007687743223397308
35.525	-0.00012806608746423334	-0.05384509516426994	-0.006216818783357359
35.525	-0.083787792501909	-0.07952775658297609	-0.0004270069723794985
35.525	-0.06388748910954155	-0.14203549827972867	-0.015517448413032708
35.525	-0.09879117225381008	-0.13992487040787704	-0.005237034634355538
35.567	0.02804812306713184	0.015334136409019872	-0.010578195364053628
35.567	-0.1127496277644097	-0.17930917882351793	-0.000259942538901082
35.567	-0.09438014307971729	-0.19338921418923627	-0.005447111732297943
35.567	-0.016038519961597195	-0.09469164859529243	0.0017978029290090676
35.581	-0.11325233792769637	-0.1619024926892604	-0.00600084452324637
35.581	-0.011304132290815746	-0.141792637988236	0.010146480745864684
35.581	0.0180197603786725	0.05975302035211766	0.0036564197896512157
35.581	-0.051079132619518575	-0.10756751635229561	-0.006162043372151766
35.581	0.012876868766164897	-0.07742856369117102	-0.007206368794886499
35.595	-0.05424637269198413	-0.06280816571348388	-0.0060980000346232514
35.609	-0.12142097404106657	-0.17301001782299041	-0.0022117931890503857
35.609	0.059632798024384835	0.10257497065312231	-0.006979730450501527
35.623	0.026457248827372517	0.012623829236563772	0.005008498509093152
35.623	-0.040485723262831334	-0.08307625881687031	-0.006470092613887012
35.623	-0.14414149506788396	-0.2330505267545891	-0.005585246970368334
35.623	-0.07645564060856196	-0.14562381660293916	-0.008440864001570366
35.623	-0.04672068517184486	0.01447898872106352	-0.006378571714355998
35.637	-0.04116322608827679	-0.10403587878597831	-0.005319527577716009
35.679	-0.06292124515839105	-0.0286387681713344	-0.004924893437618902
35.679	-0.08532406237430584	-0.1303496588678058	-0.0018737060863660978
35.679	-0.10448406999009008	-0.12961099831311407	-0.00691133528124339
35.679	-0.06903881283841694	-0.06549197621032796	0.007208879609933756
35.693	-0.0715785966926583	-0.0909452758788738	-0.0029722573180567965
35.693	-0.11083708055917087	-0.16093871545569421	-0.01032385355442498
35.693	0.03336838089630821	0.10029599781363778	-0.0034994592940253157
35.693	-0.0042226368984732915	0.048842945651306216	-0.0014902836179133316
35.693	0.023422913156069446	0.03873306974976232	-0.0020534820700715407
35.693	-0.0012222324085172768	-0.041582999369512964	0.005428228636756013
35.693	-0.05262426748247781	-0.16265131078918565	0.0013673130293515813
35.693	-0.019014590767743	0.07136376037350045	-0.0036674226606218823
35.693	-0.16885614893964943	-0.24350687956259132	-0.013010451546680778
35.707	-0.10808054545618055	-0.21097536932873512	-0.006544200670533865
35.707	0.00012588220532418128	-0.004223135731442958	-0.005308846603726429
35.707	-0.1953768152076207	-0.2590193187283764	-0.010960451742569969
35.735	-0.10487774033753275	-0.13408156937272608	-0.005075501071528621
35.735	-0.01577440082919686	-0.005943636302430555	-0.002716110894062218
35.735	-0.006869268902200306	-0.09305074819935708	-0.00031930473206882404
35.735	-0.02597145325482178	-0.051778414391271746	-0.0013927647083100349
35.735	0.043819940192584894	0.08622547571428296	-0.007474332537150441
35.777	-0.025569845588806178	0.005601295317108873	-0.0005179846151128349
35.791	-0.042714281640114836	-0.19470780238874585	0.0034656520328594648
35.791	-0.04874371141864967	-0.02807727450404679	-0.005246624318579718
35.791	-0.062058967471962545	-0.12753628443042878	-0.0023235226178109575
35.791	-0.07130025330138971	-0.08343130952650851	-0.0001246502444406359
35.791	-0.025546992318942932	0.0043942187546227775	0.004997456167756977
35.805	-0.11908508582433497	-0.19420410875795682	0.002508727788838307
35.805	-0.010046989581385942	-0.0964702311779758	0.0004157662181499871
35.819	-0.18369033413567717	-0.2655229068748427	0.0007734250473142375
35.819	-0.08521497595651056	-0.16981112399168347	-0.009895646690131418
35.819	0.018351040981995238	0.008261911020824395	-0.0011883242523837852
35.819	-0.03418582978591114	-0.05980778779008612	-0.006200084563978849
35.819	-0.049266933389038745	-0.11143387853695128	-0.0017636242284321097
35.819	-0.03321507834516686	-0.1888346429173871	-0.0011288451009628438
35.819	-0.06648723963268831	-0.13961567541827213	0.00024824335732220236
35.833	-0.051529411551523116	-0.04240532128088241	-0.008367700946084133
35.833	-0.10376387431740018	-0.13834430178427376	-0.006995107800105454
35.833	0.007596695479913547	-0.04092620333851529	-0.006245425071679996
35.847	-0.08081179420793458	-0.12535363272664665	0.000730816255423887
35.847	-0.011223387258888527	-0.0227084368731392	-0.0039011003175157266
35.861	-0.11140103755124406	-0.20987197690652654	-0.00600368577615351
35.861	-0.11628498640031369	-0.23314914971220446	-0.003287891035982759
35.861	-0.08543346484529023	-0.06966414664750009	-0.008843826303471438
35.861	-0.05651120298606952	-0.17408888801132413	0.005124729501532765
35.861	-0.06754477155534884	-0.06970455824006294	-0.003452119844310299
35.861	-0.14679578948758587	-0.20006734111060795	0.002978166637516397
35.861	-0.01728162319096611	-0.09281988785419829	-0.002537042402998488
35.861	-0.058610038679852934	-0.1745388604104258	-0.0009627533014428575
35.861	-0.11159568634096437	-0.25338377367889175	0.00048190338359129945
35.861	-0.04588618218037563	-0.11149342265491727	-7.968074286856356e-05
35.861	-0.018702761689645166	-0.04586726915837447	-0.010010590897615452
35.861	0.0033552272070565283	0.009406590944009492	0.0015979737797925104
35.861	-0.028392984138986388	-0.04840439770157952	-0.003654309191586353
35.861	-0.07426696267900812	-0.1795173099287138	-0.009521907167320705
35.889	-0.028418230138972586	-0.10049712445246234	-0.004630381422476908
35.903	-0.04045197330557837	-0.036751261854749	-0.01377867643596878
35.903	-0.04289376661816273	-0.14559554103031014	-0.0010594132509971987
35.903	0.02750729348623361	0.10503640109391851	0.006492577094698349
35.903	0.03399519960637723	0.05745644961628349	-0.0003274948231965222
35.903	-0.1589125569560556	-0.31363476560808146	-0.0036055631159104796
35.903	-0.060344607204945874	-0.1481097132483738	0.0010195892389642794
35.903	-0.038298204705594266	-0.020099030617919483	0.0018063799792445055
35.917	-0.16871442881094295	-0.3275240310744819	-0.005642000608935466
35.93	-0.10280161174687169	-0.19920123067860518	-0.0005120066064850382
35.93	0.015545835761275011	0.0007460798981623051	0.006309007787400133
35.93	-0.03408884595291554	-0.13442981973692456	-0.00029809688329531306
35.93	-0.025211300044679013	-0.03700773351562836	-0.005816791501112705
35.958	-0.16140190649079575	-0.2997669719225688	0.0024401936664348034
35.958	-0.0424657873254022	-0.2342133262273658	-0.004046931951961513
35.958	-0.04630499052688084	-0.04987469653233115	-0.001451959267425427
35.958	-0.04329922446693918	-0.1494754834745906	-0.0039398157488042505
35.972	0.01512927191597505	0.033335507471033296	-0.0030966507002011885
35.972	-0.03072601250411833	-0.045226030416852775	-0.005464948909630651
35.972	-0.06552370589918508	-0.03525150889866219	-0.007317452719049595
35.972	-0.1593205610679062	-0.20004213855679992	-0.0035304174442391716
36.014	-0.07805231618005729	-0.07020162896288062	0.0005143655352906738
36.014	-0.012576277093080334	-0.008173869371313335	0.005961223843701474
36.028	-0.14327319872906547	-0.253121216619412	-0.010865125737685536
36.028	-0.08788417823373386	-0.14805314607206715	-0.007836234757181728
36.028	-0.09357804095636102	-0.18455819897343834	0.0018630219268852978
36.028	-0.05023852595382963	-0.1825942157654479	0.0012532350667606748
36.028	-0.01898083219738773	0.00581079458975577	0.005055525613962778
36.028	-0.05268460541991857	-0.2827605720553955	0.007023691014690693
36.042	-0.08550200160653365	-0.06962806258573978	0.001294887514521501
36.042	-0.03300096462781817	-0.11060072105645707	0.009708227703241661
36.056	-0.10835572555477767	-0.17927804268403522	-0.013435131916359776
36.056	-0.20191813310165876	-0.3721974161113387	-0.01135345575277744
36.056	-0.1242956960336473	-0.2499464229795681	-0.011979510630926572
36.069	0.005934497018173329	0.04816704200015606	-0.0028657930963713724
36.069	-0.16019646991268624	-0.2530239193981722	-0.003178116608531314
36.069	0.014998899352313877	-0.06660842299298823	-0.0007419871353873926
36.069	-0.160166709945673	-0.3201415082457685	-0.00534758325313193
36.069	-0.03598828946739937	-0.12154395490105889	-0.004812740366765326
36.083	-0.10881485316820846	-0.21579024962228918	-0.00422628021727984
36.083	-0.060110405839856586	-0.11043572951798225	-0.005202347429438776
36.111	0.0025741227500310233	0.016099116639894523	0.0004526798007971926
36.111	-0.03714542510850171	-0.055331973548732025	0.002911457666505961
36.111	0.017587065571620115	0.0596683725189143	-0.006054583676157608
36.125	-0.07538505436683325	-0.13172428084242757	-0.007292394618912664
36.125	-0.09339081536206541	-0.1518820930081529	-0.0013745553536413289
36.125	-0.04453661363976592	-0.14629497997652363	-0.003979855450772491
36.125	-0.10978192937079584	-0.2838334069708078	-0.005509680206344765
36.125	-0.08058766193280532	-0.2642980526230242	-0.0007125588774802402
36.125	0.01697922108529043	0.039716685630214285	0.004317276849365224
36.125	-0.09515885267559432	-0.28199268125028637	-0.004184587650834752
36.139	-0.05098750719045038	-0.00762136595988798	-0.004883368394693407
36.139	-0.05713881865292965	-0.23498820586789998	-0.011693280279446973
36.139	-0.002932138235525866	-0.03463226832093025	-0.011465785609405385
36.139	-0.13155745054214055	-0.22475163365325151	-0.00501692825838377
36.139	-0.11929372233854749	-0.14056810833480954	0.003976635901750194
36.139	-0.11640094661738451	-0.20976381146693185	-0.004687808717041886
36.152	-0.0003249933384464908	-0.0399220450901876	-0.003986193332520214
36.152	-0.1079788009840165	-0.1077670011603149	-0.009506646945855712
36.18	-0.025483781407298373	0.002802077969175004	-0.002778840906127506
36.18	-0.16737357281898885	-0.2605400867586769	-0.01189706627388351
36.194	-0.16961282965575594	-0.3141919081824828	-0.005290645359201062
36.194	-0.13860394514119512	-0.2088796856836433	-0.00114801138303126
36.194	-0.09165732436801119	-0.071221486263773	-0.01628984587529886
36.194	0.0072503775552582375	-0.044969561231325644	0.004347006632945621
36.194	-0.0015561728558740081	-0.0486401548008136	-0.0017728888711026154
36.194	-0.052073687570447766	-0.17948762418923372	-0.005209323016005568
36.194	-0.06024997163706548	-0.11272811417353437	0.005941354223664781
36.235	-0.13724462128170178	-0.16988714357366963	-0.006824075426368901
36.249	-0.013584890627612414	0.020371797402286132	-0.0038049621722277193
36.249	-0.0963884201288427	-0.22586698864892973	0.0012328354019621355
36.249	-0.03680277826890776	0.008801317144166404	-0.0025982957751122947
36.249	-0.08743156162887337	-0.19063077563576258	-0.0013441816987970348
36.249	-0.012103986778486736	-0.1364566144776383	-0.0035127855987224454
36.263	-0.11091691687449065	-0.2153690561968988	-0.0023047801071139056
36.277	0.01406011693201338	0.024757359850252174	0.004160052043906199
36.29	-0.09559699404251308	-0.06590488885286067	-0.006337188768244561
36.29	-0.12721646943011006	-0.26492925376135656	-0.008864036558764906
36.29	-0.0322429656463386	-0.03989633115072766	0.000860588475967362
36.29	-0.038156339161036244	-0.0929292339676902	-0.0020216406708198505
36.29	-0.11649062716707279	-0.17672546350052226	0.00046371362403113946
36.304	-0.09039222164698046	-0.25369433669834196	0.0019128308766514647
36.304	-0.019318773572172713	-0.020876560080766354	-0.004436601513780143
36.346	-0.14335852757746886	-0.14817492616628947	-0.011524763357512494
36.346	0.03081957803710157	-0.04985326085129507	-0.0039535034762580605
36.346	-0.06524488111753013	-0.10752412601510783	-0.0008974066103659599
36.359	-0.08230923523368112	-0.12762282383442916	0.0020356435457010084
36.359	-0.06839596296120916	-0.23704533003940947	-0.0027466473512572412
36.359	-0.0572194204067116	-0.10533689274220434	0.0008815966357596208
36.359	-0.07898685712265276	-0.052349757666529106	-0.005355555907586552
36.373	-0.09515990138924726	-0.060773393692746425	-0.00850407117144809
36.373	-0.0767982986974611	-0.17181578167906458	-0.005612848516751017
36.387	-0.0611173259660459	-0.10531189171026109	-0.00551954780948528
36.387	-0.05611687899431412	-0.09823511316312045	0.005980241611180958
36.387	0.01707322505348778	0.038414017294487124	-0.0036126275558276766
36.401	-0.001368306502431124	0.0036861796093037025	-0.01597022716992193
36.401	-0.019175032016515013	0.009996962032475215	-0.003872529876523754
36.401	-0.06646097898936268	-0.08431691930605381	-0.006621742145922123
36.401	-0.029759963991889547	-0.07876036790048152	-0.006241407018045336
36.401	-0.07637682959307278	-0.06355249875535732	-0.01328940733951078
36.401	-0.05496204268293213	-0.14259091320628736	-0.004619573331160687
36.414	-0.08911348384413814	-0.08448615137290702	-0.006590667124380186
36.414	-0.170842966001199	-0.23083433157038713	-0.007064239249100892
36.414	-0.020609436505202867	-0.07101046280394219	-0.0015239941648766235
36.414	-0.012444467269268506	-0.047312223065462414	0.0035062722845902667
36.414	-0.1297624025785631	-0.15624294421902907	-0.015131986311062563
36.414	-0.11411385384923904	-0.2658092847196655	0.003673031754776336
36.414	-0.03910842977464417	-0.02827265969144642	0.008014558634536255
36.414	0.017151183950788008	-0.004189480069822407	0.0020977890479428026
36.414	-0.036011024270473306	-0.043834304922694356	-0.0068665870674526315
36.414	-0.14583877752501015	-0.23893738130671316	-0.006524873162550189
36.414	-0.07848983591981411	-0.12234767004371824	-0.0038112687668821416
36.414	-0.07582040614455315	-0.11997810130492437	-0.009277788732541526
36.455	0.0022829830062673848	0.08843976064835593	-0.009023717970400977
36.455	-0.08148344219111528	-0.04771336666952261	-0.002691817584533103
36.455	-0.011489858539815125	0.058351377698389856	0.0006348612847045215
36.455	-0.0692915145902481	-0.12938780415564846	-0.009773584397749663
36.469	-0.1373894758860288	-0.2568688121735439	-0.0030315520186223245
36.469	-0.055376938401537755	0.0258598642255293	-0.0017835230894456488
36.469	-0.13404379932890448	-0.18255860775680965	-0.006432584999073537
36.469	0.010691432627316273	0.13146110074901526	-0.0026414945536016063
36.469	-0.06170914811176583	-0.1450985423174911	-0.003149940598940412
36.469	-0.02929878166507141	-0.11953505836932017	0.0016564645941946445
36.483	-0.11278459357065898	-0.25890013180337196	-0.002412796048708506
36.483	-0.16568247730619484	-0.2973640119038504	-0.0038324226400107053
36.483	-0.0550534989054943	0.025723378865765006	-0.003686615422121446
36.483	0.008268127590013202	0.005253007812525273	0.00261178144554341
36.497	-0.15943905926138652	-0.14468100445242937	-0.009161420435886853
36.51	-0.0638959563475165	-0.08937839305984319	-0.00186523071740695
36.51	-0.073634584260515	-0.13189654867064554	0.001072310510390461
36.51	-0.1444893748277182	-0.22541309002028065	-0.007091359080313216
36.524	-0.040270104054220913	-0.17219819191782804	0.0005215746987939367
36.524	-0.03626731039804992	-0.02856977021678242	-0.005237240696951743
36.524	0.008311674560310208	-0.031742990583285946	-0.0004960179359243259
36.551	-0.10141076051123013	-0.12332366153441848	-0.009560019422846663
36.551	-0.056900030738173374	0.00017796766449978962	-0.007504349926982557
36.551	-0.18744205043412265	-0.2519176729198507	-0.006118671331573736
36.551	-0.024154111359825068	-0.12260402917167867	-0.00485971666794489
36.565	-0.0896072089129246	-0.17925842906633127	-0.00379129774821654
36.565	-0.03602081603276249	-0.04686181228253242	-0.0009395931377927241
36.565	-0.02304561064008999	-0.0219759844193759	0.0023486984100606913
36.579	0.052234276799534615	-0.005757397990536664	-0.002393003488727976
36.579	-0.07992540906333596	-0.16042497811271708	0.0005687149671544118
36.579	-0.09439368719858517	-0.21407412283152882	-0.009347061777152648
36.592	0.02457822891231686	0.08164264690518111	-0.004322443852603113
36.62	-0.18187466638802854	-0.31119404393928446	-0.004201973405677845
36.62	-0.08923350487148532	-0.17595349766278157	-0.011957239739501503
36.62	-0.12786450721093373	-0.10733468183310618	-0.006395930870687671
36.62	-0.041256818589626584	-0.06519979114330332	-0.0012777164765846608
36.62	-0.10194528141019327	-0.14502378000590432	-0.014175886252568916
36.62	0.011445821218150866	0.028005315151906105	0.004022346642772678
36.62	-0.13295824057633535	-0.30752485734159435	-0.013914106625526421
36.633	-0.0500566410240649	-0.2497872784662541	-0.003598868471771797
36.633	-0.1236018137632773	-0.21948310750752423	0.0024135371134114732
36.633	0.04468393513109771	0.04477798917600537	-0.007564892295879412
36.661	-0.12845995665204785	-0.1562781912526594	-0.00040980491832725657
36.661	-0.07652711432263568	-0.009326543640039708	-0.007925034026486847
36.674	-0.01816410346196025	-0.043906432645471755	-0.009129688400018736
36.674	-0.02536613257991828	0.06397226172779184	0.006279991791703702
36.674	-0.12666114312139617	-0.1691579383577571	-0.0015757099194471263
36.674	-0.12060948001462003	-0.20004262948171264	0.00015963015789063485
36.688	-0.060489046281954915	-0.1378842696207167	-0.005789257597788444
36.688	-0.05534857428525718	-0.036119352021109635	-0.00602848046167136
36.688	-0.04910843113414375	-0.18939913058057495	0.002517702187835094
36.701	-0.03131547025203863	-0.14081907655398143	0.0015188043816806332
36.701	-0.07318564846327207	-0.084435493168939	-0.007520528804391148
36.715	-0.03587964018243968	-0.06292404304007056	0.0020838687702731803
36.715	-0.04419483541261852	0.04797710275197553	-0.00446911604054626
36.729	-0.10880893609999245	-0.27238067663028687	-0.0032319047547111515
36.729	-0.11832370671589981	-0.21637406732442355	-0.005409107892897744
36.729	0.0028284814813988803	0.017456606348168428	-0.007766294676304824
